iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ALB,Europe,Albania,5/12/2022,275266,0,37.71,3496,0,0,97349.18,0,13.34,1236.38,0,0,1,,,,,,,,,,,,,209,0.07,0.15,6.7,tests performed,,,,,,1103,,,,,388,198,0.01,18.52,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/13/2022,275266,0,37.71,3496,0,0,97349.18,0,13.34,1236.38,0,0,1.01,,,,,,,,,,,,,200,0.07,0.16,6.2,tests performed,,,,,,1103,,,,,388,198,0.01,18.52,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/14/2022,275266,0,37.71,3496,0,0,97349.18,0,13.34,1236.38,0,0,1.02,,,,,,,,,,,,,191,0.07,0.17,5.7,tests performed,,,,,,1103,,,,,388,198,0.01,18.52,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/15/2022,275485,219,31.29,3497,1,0.14,97426.63,77.45,11.06,1236.73,0.35,0.05,1.04,,,,,,,,,1608038,341,563.29,0.12,183,0.06,0.19,5.1,tests performed,2840948,1302093,1235781,302850,,1103,99.95,45.81,43.48,10.66,388,198,0.01,18.52,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/16/2022,275485,0,31.29,3497,0,0.14,97426.63,0,11.06,1236.73,0,0.05,1.05,,,,,,,,,1608491,453,563.45,0.16,226,0.08,0.16,6.4,tests performed,,,,,,1465,,,,,515,516,0.02,18.52,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/17/2022,275485,0,31.29,3497,0,0.14,97426.63,0,11.06,1236.73,0,0.05,1.06,,,,,,,,,,,,,181,0.06,0.21,4.7,tests performed,,,,,,1826,,,,,642,834,0.03,18.52,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/18/2022,275485,0,31.29,3497,0,0.14,97426.63,0,11.06,1236.73,0,0.05,1.05,,,,,,,,,,,,,135,0.05,0.31,3.2,tests performed,,,,,,2188,,,,,770,1152,0.04,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/19/2022,275485,0,31.29,3497,0,0.14,97426.63,0,11.06,1236.73,0,0.05,1.05,,,,,,,,,,,,,134,0.05,0.26,3.8,tests performed,,,,,,2550,,,,,897,1470,0.05,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/20/2022,275485,0,31.29,3497,0,0.14,97426.63,0,11.06,1236.73,0,0.05,1.07,,,,,,,,,,,,,133,0.05,0.21,4.7,tests performed,,,,,,2911,,,,,1024,1789,0.06,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/21/2022,275485,0,31.29,3497,0,0.14,97426.63,0,11.06,1236.73,0,0.05,1.11,,,,,,,,,,,,,132,0.05,0.29,3.5,tests performed,,,,,,3273,,,,,1152,2107,0.07,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/22/2022,275774,289,41.29,3497,0,0,97528.83,102.21,14.6,1236.73,0,0,1.11,,,,,,,,,,,,,130,0.05,0.27,3.7,tests performed,2866387,1319066,1239990,306637,,3634,100.85,46.41,43.63,10.79,1279,2425,0.08,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/23/2022,275774,0,41.29,3497,0,0,97528.83,0,14.6,1236.73,0,0,1.11,,,,,,,,,,,,,77,0.03,0.48,2.1,tests performed,,,,,,3263,,,,,1148,2102,0.07,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/24/2022,275774,0,41.29,3497,0,0,97528.83,0,14.6,1236.73,0,0,1.12,,,,,,,,,,,,,77,0.03,0.47,2.1,tests performed,,,,,,2892,,,,,1017,1780,0.06,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/25/2022,275774,0,41.29,3497,0,0,97528.83,0,14.6,1236.73,0,0,1.11,,,,,,,,,1609181,690,563.69,0.24,77,0.03,0.47,2.1,tests performed,,,,,,2522,,,,,887,1458,0.05,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/26/2022,275774,0,41.29,3497,0,0,97528.83,0,14.6,1236.73,0,0,1.11,,,,,,,,,,,,,76,0.03,0.53,1.9,tests performed,,,,,,2151,,,,,757,1135,0.04,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/27/2022,275774,0,41.29,3497,0,0,97528.83,0,14.6,1236.73,0,0,1.12,,,,,,,,,,,,,76,0.03,0.59,1.7,tests performed,,,,,,1780,,,,,626,813,0.03,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/28/2022,275774,0,41.29,3497,0,0,97528.83,0,14.6,1236.73,0,0,1.13,,,,,,,,,,,,,76,0.03,0.46,2.2,tests performed,,,,,,1409,,,,,496,491,0.02,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/29/2022,276012,238,34,3497,0,0,97613.01,84.17,12.02,1236.73,0,0,1.15,,,,,,,,,,,,,75,0.03,0.45,2.2,tests performed,2873654,1320244,1241712,310249,,1038,101.1,46.45,43.69,10.92,365,168,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/30/2022,276012,0,34,3497,0,0,97613.01,0,12.02,1236.73,0,0,1.18,,,,,,,,,,,,,75,0.03,0.42,2.4,tests performed,,,,,,1082,,,,,381,198,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,5/31/2022,276012,0,34,3497,0,0,97613.01,0,12.02,1236.73,0,0,1.21,,,,,,,,,,,,,75,0.03,0.31,3.2,tests performed,,,,,,1126,,,,,396,227,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,16238.5,30.49,-0.05,5713.12
ALB,Europe,Albania,6/1/2022,276012,0,34,3497,0,0,97613.01,0,12.02,1236.73,0,0,1.27,,,,,,,,,,,,,74,0.03,0.46,2.2,tests performed,,,,,,1170,,,,,412,257,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/2/2022,276012,0,34,3497,0,0,97613.01,0,12.02,1236.73,0,0,1.27,,,,,,,,,1609775,594,563.9,0.21,74,0.03,0.4,2.5,tests performed,,,,,,1214,,,,,427,286,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/3/2022,276012,0,34,3497,0,0,97613.01,0,12.02,1236.73,0,0,1.29,,,,,,,,,,,,,80,0.03,0.47,2.1,tests performed,,,,,,1258,,,,,443,315,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/4/2022,276012,0,34,3497,0,0,97613.01,0,12.02,1236.73,0,0,1.31,,,,,,,,,,,,,85,0.03,0.44,2.3,tests performed,,,,,,1302,,,,,458,345,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/5/2022,276274,262,37.43,3497,0,0,97705.66,92.66,13.24,1236.73,0,0,1.33,,,,,,,,,,,,,90,0.03,0.48,2.1,tests performed,2883079,1322864,1244383,313660,,1346,101.43,46.54,43.78,11.04,474,374,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/6/2022,276274,0,37.43,3497,0,0,97705.66,0,13.24,1236.73,0,0,1.34,,,,,,,,,,,,,95,0.03,0.47,2.1,tests performed,,,,,,1315,,,,,463,347,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/7/2022,276274,0,37.43,3497,0,0,97705.66,0,13.24,1236.73,0,0,1.36,,,,,,,,,1610330,555,564.1,0.19,100,0.04,0.52,1.9,tests performed,,,,,,1284,,,,,452,320,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/8/2022,276274,0,37.43,3497,0,0,97705.66,0,13.24,1236.73,0,0,1.37,,,,,,,,,,,,,102,0.04,0.42,2.4,tests performed,,,,,,1253,,,,,441,293,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/9/2022,276274,0,37.43,3497,0,0,97705.66,0,13.24,1236.73,0,0,1.4,,,,,,,,,,,,,103,0.04,0.5,2,tests performed,,,,,,1222,,,,,430,267,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/10/2022,276274,0,37.43,3497,0,0,97705.66,0,13.24,1236.73,0,0,1.42,,,,,,,,,,,,,98,0.03,0.48,2.1,tests performed,,,,,,1191,,,,,419,240,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/11/2022,276274,0,37.43,3497,0,0,97705.66,0,13.24,1236.73,0,0,1.46,,,,,,,,,,,,,94,0.03,0.53,1.9,tests performed,,,,,,1160,,,,,408,213,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/12/2022,276583,309,44.14,3497,0,0,97814.94,109.28,15.61,1236.73,0,0,1.5,,,,,,,,,1610737,407,564.24,0.14,90,0.03,0.52,1.9,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/13/2022,276583,0,44.14,3497,0,0,97814.94,0,15.61,1236.73,0,0,1.55,,,,,,,,,,,,,98,0.03,0.46,2.2,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/14/2022,276583,0,44.14,3497,0,0,97814.94,0,15.61,1236.73,0,0,1.61,,,,,,,,,,,,,107,0.04,0.47,2.1,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/15/2022,276583,0,44.14,3497,0,0,97814.94,0,15.61,1236.73,0,0,1.65,,,,,,,,,1611248,511,564.42,0.18,120,0.04,0.36,2.8,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/16/2022,276583,0,44.14,3497,0,0,97814.94,0,15.61,1236.73,0,0,1.74,,,,,,,,,,,,,129,0.04,0.26,3.8,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/17/2022,276583,0,44.14,3497,0,0,97814.94,0,15.61,1236.73,0,0,1.84,,,,,,,,,,,,,139,0.05,0.52,1.9,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/18/2022,276583,0,44.14,3497,0,0,97814.94,0,15.61,1236.73,0,0,1.85,,,,,,,,,,,,,148,0.05,0.44,2.3,tests performed,,,,,,1129,,,,,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/19/2022,277026,443,63.29,3497,0,0,97971.61,156.67,22.38,1236.73,0,0,1.88,,,,,,,,,1611843,595,564.63,0.21,158,0.06,0.61,1.6,tests performed,2898881,1325464,1247475,320852,,1129,101.99,46.63,43.89,11.29,397,186,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/20/2022,277026,0,63.29,3497,0,0,97971.61,0,22.38,1236.73,0,0,1.88,,,,,,,,,1612008,165,564.68,0.06,157,0.06,0.65,1.5,tests performed,,,,,,1115,,,,,392,181,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/21/2022,277026,0,63.29,3497,0,0,97971.61,0,22.38,1236.73,0,0,1.88,,,,,,,,,1612913,905,565,0.32,262,0.09,0.46,2.2,tests performed,,,,,,1102,,,,,388,177,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/22/2022,277026,0,63.29,3497,0,0,97971.61,0,22.38,1236.73,0,0,1.87,,,,,,,,,1613870,957,565.34,0.34,375,0.13,0.43,2.3,tests performed,,,,,,1089,,,,,383,172,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/23/2022,277026,0,63.29,3497,0,0,97971.61,0,22.38,1236.73,0,0,1.86,,,,,,,,,,,,,,,,,,,,,,,1075,,,,,378,168,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/24/2022,277026,0,63.29,3497,0,0,97971.61,0,22.38,1236.73,0,0,1.84,,,,,,,,,,,,,,,,,,,,,,,1062,,,,,374,163,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/25/2022,277026,0,63.29,3497,0,0,97971.61,0,22.38,1236.73,0,0,1.83,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,159,0.01,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/26/2022,278211,1185,169.29,3497,0,0,98390.7,419.08,59.87,1236.73,0,0,1.82,,,,,,,,,,,,,,,,,,2906126,1326545,1248781,324545,,1035,102.24,46.67,43.94,11.42,364,154,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/27/2022,278211,0,169.29,3497,0,0,98390.7,0,59.87,1236.73,0,0,1.82,,,,,,,,,,,,,,,,,,,,,,,1023,,,,,360,152,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/28/2022,278211,0,169.29,3497,0,0,98390.7,0,59.87,1236.73,0,0,1.83,,,,,,,,,,,,,,,,,,,,,,,1011,,,,,356,150,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/29/2022,278211,0,169.29,3497,0,0,98390.7,0,59.87,1236.73,0,0,1.86,,,,,,,,,,,,,,,,,,,,,,,999,,,,,351,148,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,6/30/2022,278211,0,169.29,3497,0,0,98390.7,0,59.87,1236.73,0,0,1.82,,,,,,,,,,,,,,,,,,,,,,,987,,,,,347,146,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,16167.6,29.46,-4.42,5688.17
ALB,Europe,Albania,7/1/2022,278211,0,169.29,3497,0,0,98390.7,0,59.87,1236.73,0,0,1.77,,,,,,,,,,,,,,,,,,,,,,,975,,,,,343,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/2/2022,278211,0,169.29,3497,0,0,98390.7,0,59.87,1236.73,0,0,1.74,,,,,,,,,,,,,,,,,,,,,,,963,,,,,339,142,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/3/2022,280851,2640,377.14,3500,3,0.43,99324.34,933.65,133.38,1237.79,1.06,0.15,1.7,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/4/2022,280851,0,377.14,3500,0,0.43,99324.34,0,133.38,1237.79,0,0.15,1.67,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/5/2022,280851,0,377.14,3500,0,0.43,99324.34,0,133.38,1237.79,0,0.15,1.65,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/6/2022,280851,0,377.14,3500,0,0.43,99324.34,0,133.38,1237.79,0,0.15,1.65,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/7/2022,280851,0,377.14,3500,0,0.43,99324.34,0,133.38,1237.79,0,0.15,1.64,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/8/2022,280851,0,377.14,3500,0,0.43,99324.34,0,133.38,1237.79,0,0.15,1.62,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/9/2022,280851,0,377.14,3500,0,0.43,99324.34,0,133.38,1237.79,0,0.15,1.6,,,,,,,,,,,,,,,,,,,,,,,951,,,,,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/10/2022,285731,4880,697.14,3510,10,1.43,101050.18,1725.84,246.55,1241.33,3.54,0.5,1.58,,,,,,,,,,,,,,,,,,2919443,1328497,1251391,331114,,951,102.71,46.74,44.03,11.65,335,139,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/11/2022,285731,0,697.14,3510,0,1.43,101050.18,0,246.55,1241.33,0,0.5,1.55,,,,,,,,,,,,,,,,,,,,,,,965,,,,,340,140,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/12/2022,285731,0,697.14,3510,0,1.43,101050.18,0,246.55,1241.33,0,0.5,1.52,,,,,,,,,,,,,,,,,,,,,,,979,,,,,344,141,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/13/2022,285731,0,697.14,3510,0,1.43,101050.18,0,246.55,1241.33,0,0.5,1.49,,,,,,,,,,,,,,,,,,,,,,,993,,,,,349,142,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/14/2022,285731,0,697.14,3510,0,1.43,101050.18,0,246.55,1241.33,0,0.5,1.46,,,,,,,,,,,,,,,,,,,,,,,1007,,,,,354,142,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/15/2022,285731,0,697.14,3510,0,1.43,101050.18,0,246.55,1241.33,0,0.5,1.45,,,,,,,,,,,,,,,,,,,,,,,1020,,,,,359,143,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/16/2022,285731,0,697.14,3510,0,1.43,101050.18,0,246.55,1241.33,0,0.5,1.41,,,,,,,,,,,,,,,,,,,,,,,1034,,,,,364,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/17/2022,292456,6725,960.71,3517,7,1,103428.51,2378.33,339.76,1243.8,2.48,0.35,1.37,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/18/2022,292456,0,960.71,3517,0,1,103428.51,0,339.76,1243.8,0,0.35,1.33,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/19/2022,292456,0,960.71,3517,0,1,103428.51,0,339.76,1243.8,0,0.35,1.29,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/20/2022,292456,0,960.71,3517,0,1,103428.51,0,339.76,1243.8,0,0.35,1.25,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/21/2022,292456,0,960.71,3517,0,1,103428.51,0,339.76,1243.8,0,0.35,1.21,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/22/2022,292456,0,960.71,3517,0,1,103428.51,0,339.76,1243.8,0,0.35,1.17,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/23/2022,292456,0,960.71,3517,0,1,103428.51,0,339.76,1243.8,0,0.35,1.14,,,,,,,,,,,,,,,,,,,,,,,1048,,,,,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/24/2022,301394,8938,1276.86,3521,4,0.57,106589.48,3160.97,451.57,1245.22,1.42,0.2,1.12,,,,,,,,,,,,,,,,,,2934116,1330520,1253962,338290,,1048,103.23,46.81,44.12,11.9,369,144,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/25/2022,301394,0,1276.86,3521,0,0.57,106589.48,0,451.57,1245.22,0,0.2,1.09,,,,,,,,,,,,,,,,,,,,,,,1033,,,,,363,143,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/26/2022,301394,0,1276.86,3521,0,0.57,106589.48,0,451.57,1245.22,0,0.2,1.07,,,,,,,,,,,,,,,,,,,,,,,1018,,,,,358,141,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,7/27/2022,301394,0,1276.86,3521,0,0.57,106589.48,0,451.57,1245.22,0,0.2,1.04,,,,,,,,,,,,,,,,,,,,,,,1003,,,,,353,140,0,11.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
